932,580,,None
932,578,,None
932,580,,None
932,578,,None
934,580,,None
932,580,,None
932,580,,None
932,580,,None
934,580,,None
936,580,,None
934,578,,None
934,578,,None
936,576,,None
934,576,,None
934,576,,None
934,580,,None
934,580,,None
936,580,,None
936,580,,None
938,586,,None
940,598,,None
946,614,,None
950,638,,None
954,668,,None
958,702,,None
960,734,,None
962,766,,None
964,788,,None
962,804,,None
956,810,,None
950,816,,None
944,814,,None
944,810,,None
946,800,,None
946,782,,None
946,762,,None
938,736,,None
926,706,,None
908,678,,None
884,654,,None
852,638,,None
816,626,,None
778,614,,None
740,614,,None
702,612,,None
464,946,,None
624,640,,None
594,652,,None
574,664,,None
568,676,,None
752,934,,None
752,934,,None
752,932,,None
576,700,,None
572,690,,None
574,690,,None
582,688,,None
588,686,,None
588,686,,None
592,692,,None
588,698,,None
590,704,,None
592,708,,None
594,710,,None
598,712,,None
598,712,,None
596,712,,None
600,712,,None
606,710,,None
616,698,,None
634,676,,None
652,640,,None
662,608,,None
652,576,,None
632,564,,None
606,576,,None
584,602,,None
564,630,,None
564,652,,None
572,670,,None
574,668,,None
572,670,,None
580,672,,None
590,676,,None
590,682,,None
586,682,,None
584,684,,None
582,684,,None
586,682,,None
586,682,,None
586,680,,None
586,680,,None
584,680,,None
586,684,,None
584,688,,None
584,698,,None
584,718,,None
582,726,,None
580,728,,None
578,730,,Compression
578,728,,None
580,724,,None
584,718,,None
582,706,,None
580,692,,None
578,682,,None
580,678,,None
584,678,,None
586,680,,None
584,682,,None
582,686,,None
580,692,,None
580,702,,None
582,716,,None
582,728,,None
580,730,,Compression
578,728,,None
580,728,,None
582,724,,None
586,716,,None
582,704,,None
580,688,,None
580,678,,None
584,676,,None
586,678,,None
584,680,,None
582,686,,None
580,694,,None
578,702,,None
582,716,,None
582,726,,None
582,728,,Compression
578,728,,None
580,728,,None
584,722,,None
584,716,,None
582,704,,None
582,692,,None
580,680,,None
582,680,,None
586,680,,None
584,684,,None
582,690,,None
580,702,,None
580,720,,None
580,728,,None
576,730,,Compression
574,728,,None
578,724,,None
582,720,,None
584,712,,None
584,704,,None
578,694,,None
580,686,,None
582,682,,None
584,680,,None
584,682,,None
582,686,,None
580,694,,None
578,708,,None
582,726,,None
578,730,,Compression
576,730,,None
574,728,,None
580,724,,None
584,720,,None
580,710,,None
580,698,,None
578,688,,None
578,684,,None
580,680,,None
582,678,,None
582,682,,None
580,686,,None
580,694,,None
580,706,,None
582,722,,None
578,728,,Compression
578,728,,None
576,728,,None
578,724,,None
582,720,,None
580,710,,None
578,700,,None
578,686,,None
578,680,,None
580,676,,None
582,676,,None
582,682,,None
580,688,,None
578,696,,None
578,708,,None
580,722,,None
580,726,,None
578,730,,Compression
574,728,,None
576,726,,None
582,722,,None
580,716,,None
580,708,,None
580,698,,None
576,688,,None
578,684,,None
580,682,,None
580,680,,None
580,684,,None
578,688,,None
578,696,,None
576,706,,None
580,722,,None
576,726,,None
576,728,,Compression
574,728,,None
576,724,,None
580,718,,None
582,706,,None
578,692,,None
576,682,,None
580,676,,None
582,674,,None
584,676,,None
584,680,,None
582,688,,None
578,694,,None
578,706,,None
580,720,,None
580,726,,None
578,730,,Compression
576,730,,None
578,726,,None
580,722,,None
578,712,,None
580,702,,None
578,690,,None
576,682,,None
578,678,,None
582,678,,None
580,678,,None
580,682,,None
578,688,,None
576,700,,None
578,712,,None
580,726,,None
574,726,,None
574,728,,Compression
574,726,,None
578,722,,None
580,718,,None
580,708,,None
576,698,,None
576,688,,None
578,682,,None
580,680,,None
582,680,,None
580,684,,None
580,690,,None
576,698,,None
576,712,,None
578,726,,None
578,728,,Compression
578,728,,None
576,728,,None
580,726,,None
580,720,,None
578,710,,None
578,698,,None
578,688,,None
580,682,,None
582,680,,None
582,680,,None
582,682,,None
580,688,,None
578,696,,None
576,706,,None
580,722,,None
